run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-102,PRJ-20260520-0007,Affordable housing slated for 1756 N. Serrano Ave. in Los Feliz,Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-103,PRJ-20260520-0005,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,Other / Unknown,Los Angeles,Unknown,General Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-104,PRJ-20260520-0021,Apartment Investor Targets San Antonio Value-Add Rental Assets,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-108,PRJ-20260520-0014,El-Ad Pays $45.5M for Coconut Grove Property,Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-109,PRJ-20260520-0057,Entitlement / Permitting - Los Angeles - 96 apartments + retail proposed at 8871 W. Venice Blvd.,Other / Unknown,L.A.,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-110,PRJ-20260520-0027,"Formal Application Filed For Outer Richmond Safeway Redevelopment, San Francisco",Other / Unknown,Los Angeles,Unknown,Affordable Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-112,PRJ-20260520-0017,Former IBM offices at 3424 Wilshire to become housing,Other / Unknown,Los Angeles,Unknown,Office-to-Residential Conversion,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-114,PRJ-20260520-0080,"Kislak Negotiates $6.8M Sale of Apartment Building in North Bergen, New Jersey",Other / Unknown,Los Angeles,Unknown,Apartment,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-118,PRJ-20260520-0115,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Other / Unknown,Los Angeles,Unknown,BTR / Single-Family Rental,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-120,PRJ-20260520-0155,North American Development Group Lands $106M to Build Boca Raton Rental,Other / Unknown,Los Angeles,Unknown,Multifamily,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-122,PRJ-20260520-0060,"Taylor Yard wetland takes shape, General Hospital update, and more",Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-125,PRJ-20260520-0010,The Dermot Company Secures $355M Refinancing Loan for Class A Multifamily Rental Tower on the Upper West Side,Other / Unknown,Los Angeles,Unknown,Mixed-Use Residential,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-127,PRJ-20260520-0024,Woodfield Tops Out 325-Unit Apartment Community in Atlanta,Other / Unknown,Los Angeles,Unknown,Workforce Housing,45,23,60,60,22,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-143,PRJ-20260520-0097,Build-to-rent sale mandate cut from House’s ROAD to Housing bill,Other / Unknown,Unknown,BTR / Build-to-Rent - Other / Unknown - Build-to-rent sale mandate cut from House’s ROAD to Housing bill,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-144,PRJ-20260520-0107,Builders Stay Cautious as Single-Family Permits Weaken,Other / Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-145,PRJ-20260520-0109,Construction to Begin on Apartments in Evanston,Other / Unknown,Unknown,General Project Signal - Other / Unknown - Construction to Begin on Apartments in Evanston,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-146,PRJ-20260520-0098,"Cushman & Wakefield Arranges Construction Loan for 198-Unit Multifamily Project in Belmar, New Jersey",Other / Unknown,Unknown,"Construction Financing - Other / Unknown - Cushman & Wakefield Arranges Construction Loan for 198-Unit Multifamily Project in Belmar,...",General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-148,PRJ-20260520-0099,Fourth Quarter 2025 Multifamily Construction Data,Other / Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-149,PRJ-20260520-0100,Insight Property Group Begins Construction on $175M Multifamily Development,Other / Unknown,Unknown,Development Start - Other / Unknown - Insight Property Group Begins Construction on $175M Multifamily Development,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-150,PRJ-20260520-0105,Insight Property Group Completes $17M Sale of Hunters Branch Townhome Site and Starts $174.6M Multifamily Development,Other / Unknown,Unknown,Disposition / Exit - Other / Unknown - Insight Property Group Completes $17M Sale of Hunters Branch Townhome Site and Starts $174...,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-152,PRJ-20260520-0102,Missing Middle Weakness,Other / Unknown,Unknown,Development Start - Other / Unknown - Missing Middle Weakness,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-153,PRJ-20260520-0110,Multifamily Absorption Rate Remains Below 50%,Other / Unknown,Unknown,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-154,PRJ-20260520-0106,NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Other / Unknown,Unknown,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-155,PRJ-20260520-0103,Overall Housing Starts Inch Lower in 2025,Other / Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-156,PRJ-20260520-0108,Shorter Apartment Construction Time in 2024,Other / Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-157,PRJ-20260520-0104,Third Quarter 2025 Multifamily Construction Data,Other / Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-050,PRJ-20260520-0011,"Construction Starts For 2700 International Boulevard, Oakland",National,Unknown,Unknown,Apartment,45,23,60,60,48,37,Noise Risk,Weak,High,Likely Noise,1,1,Needs Review,Single Source,Deprioritize,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-20,20260520-040606-6613d3b9,SQ-20260520-066,PRJ-20260520-0022,Apartment Investor Targets San Antonio Value-Add Rental Assets,Texas,Unknown,Unknown,Apartment,45,23,60,60,34,34,Noise Risk,Weak,High,Likely Noise,1,1,Needs Review,Single Source,Deprioritize,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80"
