run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0079,Fresh renderings for mixed-use project at 3205 Ocean Park Blvd. in Santa Monica,80,AST-20260521-098,"High Street, Camden Advance Plans for 400-Unit Apartment Development in Durham","High Street, Camden Advance Plans for 400-Unit Apartment Development in Durham",Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,Southeast,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,General Asset Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,59,22,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"High Street, Camden Advance Plans for 400-Unit Apartment Development in Durham",REBusiness Online,https://rebusinessonline.com/high-street-camden-advance-plans-for-400-unit-apartment-development-in-durham/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0121,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,80,AST-20260521-072,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,Phoenix,General submarket monitoring,Phoenix,Sun Belt,Sun Belt,BTR / Single-Family Rental,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,BTR / Build-to-Rent,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,58,31,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Work Begins on 94-Unit Scottsdale Luxury BTR Community,Connect CRE Apartments,https://www.connectcre.com/stories/work-begins-on-94-unit-luxury-btr-community/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0095,"JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",80,AST-20260521-080,Acquisition - National - The NHP Foundation Acquires 218-Unit Germantown MF Property,Acquisition - National - The NHP Foundation Acquires 218-Unit Germantown MF Property,National,General submarket monitoring,National,National,Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,57,31,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,The NHP Foundation Acquires 218-Unit Germantown MF Property,Connect CRE,https://www.connectcre.com/stories/the-nhp-foundation-acquires-218-unit-germantown-mf-property/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0151,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,80,AST-20260521-081,"Development Start - National - Single-family housing starts fell in April, but multifamily gained momentum","Development Start - National - Single-family housing starts fell in April, but multifamily gained momentum",U.S.,General submarket monitoring,U.S.,National,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Development Start,Development Start,Unknown site control,Unknown,excluded,no clear development milestone,57,31,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Single-family housing starts fell in April, but multifamily gained momentum",HousingWire,https://www.housingwire.com/articles/single-family-starts-april/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0121,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,80,AST-20260521-074,BTR / Build-to-Rent - Sun Belt - NexMetro Debuts 229-Unit San Tan Valley BTR Community,BTR / Build-to-Rent - Sun Belt - NexMetro Debuts 229-Unit San Tan Valley BTR Community,Phoenix,General submarket monitoring,Phoenix,Sun Belt,Sun Belt,BTR / Single-Family Rental,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,BTR / Build-to-Rent,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,57,30,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Connect CRE Phoenix,https://www.connectcre.com/stories/nexmetro-debuts-229-unit-san-tan-valley-btr-community/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0002,Grand Peaks Sells Miami-Area Apartments for $65.5M,80,AST-20260521-017,Grand Peaks Sells Miami-Area Apartments for $65.5M,Grand Peaks Sells Miami-Area Apartments for $65.5M,10605 Hammocks Blvd,General submarket monitoring,Miami,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,General Asset Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,57,30,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Grand Peaks Sells Miami-Area Apartments for $65.5M,Connect CRE South Florida,https://www.connectcre.com/stories/grand-peaks-sells-miami-area-apartments-for-65-5m/,Medium
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0149,Acquisition - Texas - Apartment Investor Targets San Antonio Value-Add Rental Assets,80,AST-20260521-069,Acquisition - Texas - Apartment Investor Targets San Antonio Value-Add Rental Assets,Acquisition - Texas - Apartment Investor Targets San Antonio Value-Add Rental Assets,Texas,General submarket monitoring,Texas,Texas,Texas,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$45 million; $45 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,57,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Apartment Investor Targets San Antonio Value-Add Rental Assets,Connect CRE Texas,https://www.connectcre.com/stories/apartment-investor-targets-san-antonio-value-add-rental-assets/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0006,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,80,AST-20260521-023,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,1477 N. Jefferson St,General submarket monitoring,Anaheim,Los Angeles,California,General Residential,General Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,Refinancing / Recapitalization,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,excluded,excluded financing-only article: bridge loan,56,24,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,Connect CRE Orange County,https://www.connectcre.com/stories/anaheim-industrial-outdoor-storage-site-secured-bridge-loan/,Medium
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0081,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,AST-20260521-062,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,Miami,General submarket monitoring,Miami,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$65.5M; $65.5M; $65.5 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,excluded operating-asset disposition,55,30,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Grand Peaks Sells Miami-Area Apartments for $65.5M,Connect CRE South Florida,https://www.connectcre.com/stories/grand-peaks-sells-miami-area-apartments-for-65-5m/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0119,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,AST-20260521-082,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,in 2024,,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,55,30,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Shorter Apartment Construction Time in 2024,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/shorter-apartment-construction-time-in-2024/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0014,Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn,80,AST-20260521-024,Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn,Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn,2250 Riley St,General submarket monitoring,Atlanta,Los Angeles,Sun Belt,General Residential,General Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,in 2012,,,,General Asset Signal,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,55,25,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn,REBusiness Online,https://rebusinessonline.com/northmarq-arranges-19-5m-sale-of-distribution-facility-in-auburn/,Medium
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0119,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,AST-20260521-091,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Completed / opened,completed,,,,General Project Signal,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,construction_delivery_watch,matched completed,55,22,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Multifamily Absorption Rate Remains Below 50%,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0077,NYC unveils plan to speed up affordable housing development,80,AST-20260521-095,NYC unveils plan to speed up affordable housing development,NYC unveils plan to speed up affordable housing development,Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,New York,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,Affordable / Density Bonus Strategy,Affordable / Density Bonus Strategy,Unknown site control,Unknown,excluded,no clear development milestone,55,22,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",NYC unveils plan to speed up affordable housing development,Multifamily Dive,https://www.multifamilydive.com/news/nyc-speed-affordable-housing-development/820640/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0038,Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...,80,AST-20260521-075,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Atlanta,General submarket monitoring,Atlanta,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,54,29,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Cambridge Properties Bringing New Life to Aging Charlotte Center,Connect CRE Charlotte,https://www.connectcre.com/stories/cambridge-properties-bringing-new-life-to-aging-center/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0035,"Acquisition - Arizona - US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona",80,AST-20260521-055,"Acquisition - Arizona - US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona","Acquisition - Arizona - US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona",Arizona,General submarket monitoring,Arizona,Arizona,Arizona,General Residential,Unknown Residential,Unknown,Unknown,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,$63.9 million; $63.9 million,960 SF,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,53,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona",REBusiness Online,https://rebusinessonline.com/us-merchants-buys-453960-sf-industrial-facility-in-surprise-arizona/,Medium
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0038,Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...,80,AST-20260521-057,Acquisition - Sun Belt - Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn,Acquisition - Sun Belt - Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn,Atlanta,General submarket monitoring,Atlanta,Sun Belt,Sun Belt,General Residential,Unknown Residential,Unknown,Unknown,northmarq,Unknown,Unknown,Unknown,No explicit timing reference,,$19.5M; $19.5M; $19.5 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,no clear development milestone,53,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn,REBusiness Online,https://rebusinessonline.com/northmarq-arranges-19-5m-sale-of-distribution-facility-in-auburn/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0121,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,80,AST-20260521-058,Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Phoenix,General submarket monitoring,Phoenix,Sun Belt,Sun Belt,General Residential,Unknown Residential,Unknown,Unknown,JLL,Unknown,Unknown,Completed / opened,completed,,$63.8M; $63.8M; $63.8 million,,Acquisition,Lease-Up / Delivery,Existing asset sale,Delivered / Lease-Up,construction_delivery_watch,matched completed,53,18,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Connect CRE Phoenix,https://www.connectcre.com/stories/us-merchants-picks-up-rail-ready-surprise-warehouse-for-63-8m/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0038,Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...,80,AST-20260521-013,Insignia Pursuing Embassy Row Redevelopment,Insignia Pursuing Embassy Row Redevelopment,Atlanta,General submarket monitoring,Atlanta,Los Angeles,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,300 square feet,General Asset Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,52,32,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Insignia Pursuing Embassy Row Redevelopment,Connect CRE Atlanta,https://www.connectcre.com/stories/insignia-pursuing-embassy-row-redevelopment/,Medium
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0038,Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...,80,AST-20260521-070,Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...,Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...,Atlanta,General submarket monitoring,Atlanta,Sun Belt,Sun Belt,Senior Housing,Senior Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Acquisition,General Asset Signal,Site acquired,Unknown,excluded,no clear development milestone,52,30,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Renovate the Property,Yield PRO,https://yieldpro.com/2026/05/sweetwater-terraces/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0119,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,AST-20260521-086,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,52,28,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Builders Stay Cautious as Single-Family Permits Weaken,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/builders-stay-cautious-as-single-family-permits-weaken/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0119,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,AST-20260521-087,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2025,,,,Development Start,Development Start,Unknown site control,Unknown,excluded,no clear development milestone,51,27,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0119,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,AST-20260521-088,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,in 2025,,,,Development Start,Development Start,Unknown site control,Unknown,excluded,no clear development milestone,51,27,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0119,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,AST-20260521-089,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2025,,,,Development Start,Development Start,Unknown site control,Unknown,excluded,no clear development milestone,51,27,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0079,Fresh renderings for mixed-use project at 3205 Ocean Park Blvd. in Santa Monica,80,AST-20260521-014,"IPA Brokers Sale of 157-Unit Apartment Community in Lake Charles, Louisiana","IPA Brokers Sale of 157-Unit Apartment Community in Lake Charles, Louisiana",Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,Southeast,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Completed / opened,in 2024,,,25 acres,Lease-Up / Delivery,Lease-Up / Delivery,Land / parcel referenced,Delivered / Lease-Up,construction_delivery_watch,matched completed,51,24,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"IPA Brokers Sale of 157-Unit Apartment Community in Lake Charles, Louisiana",REBusiness Online,https://rebusinessonline.com/ipa-brokers-sale-of-157-unit-apartment-community-in-lake-charles-louisiana/,Medium
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0038,Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...,80,AST-20260521-076,Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,Atlanta,University-adjacent,Atlanta,Sun Belt,Sun Belt,Student Housing,Student Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Refinancing,Refinancing / Recapitalization,Existing asset refinance,Unknown,excluded,excluded financing-only article: refinancing,49,46,Relevant to underwriting benchmark,"Review acquisition, financing, ownership, and comparable transaction details",Georgia Tech Student Housing Investors Ink Refi,Connect CRE Atlanta,https://www.connectcre.com/stories/georgia-tech-student-housing-investors-ink-refi/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0121,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,80,AST-20260521-018,NexMetro Debuts 229-Unit San Tan Valley BTR Community,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Phoenix,General submarket monitoring,Phoenix,Los Angeles,Sun Belt,BTR / Single-Family Rental,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,this quarter,,,22 acres,General Asset Signal,General Asset Signal,Land / parcel referenced,Unknown,construction_delivery_watch,matched opening,49,30,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Connect CRE Phoenix,https://www.connectcre.com/stories/nexmetro-debuts-229-unit-san-tan-valley-btr-community/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0095,"JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",80,AST-20260521-092,"BTR / Build-to-Rent - National - House Passes BTR-Friendly Housing Bill, But Senate Fight Looms","BTR / Build-to-Rent - National - House Passes BTR-Friendly Housing Bill, But Senate Fight Looms",National,General submarket monitoring,National,National,Unknown,BTR / Single-Family Rental,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,BTR / Build-to-Rent,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,49,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"House Passes BTR-Friendly Housing Bill, But Senate Fight Looms",Bisnow,https://www.bisnow.com/national/news/build-to-rent/revised-housing-bill-clears-house-but-faces-senate-hurdle-134659,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0119,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,AST-20260521-084,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,Unknown,University-adjacent,Unknown,Other / Unknown,Unknown,Student Housing,Student Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Construction Financing,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,48,44,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia at Athens,Yield PRO,https://yieldpro.com/2026/05/hilltop-athens/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0095,"JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",80,AST-20260521-094,BTR / Build-to-Rent - National - Build-to-Rent Investors Catch a Break in U.S. House Bill,BTR / Build-to-Rent - National - Build-to-Rent Investors Catch a Break in U.S. House Bill,National,General submarket monitoring,National,National,Unknown,BTR / Single-Family Rental,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,BTR / Build-to-Rent,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,48,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Build-to-Rent Investors Catch a Break in U.S. House Bill,Commercial Observer,https://commercialobserver.com/2026/05/build-to-rent-housing-affordability-bill/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0119,Construction Financing - Other / Unknown - Morrison Avenue Capital Partners Secures Construction Financing for University of Georgia...,80,AST-20260521-083,"Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments","Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,"110,000 Apartments",,,Operational / Property Management Tech,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,48,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Bisnow,https://www.bisnow.com/philadelphia/news/multifamily/morgan-properties-ai-devang-patel-134680,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0093,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,80,AST-20260521-097,"Equity Residential, AvalonBay to Merge for $52B Apartment REIT","Equity Residential, AvalonBay to Merge for $52B Apartment REIT",Other / Unknown,General submarket monitoring,Other / Unknown,National,National,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,General Asset Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,48,22,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Equity Residential, AvalonBay to Merge for $52B Apartment REIT",Connect CRE Apartments,https://www.connectcre.com/stories/equity-residential-avalonbay-to-merge-for-52b-apartment-reit/,Low
2026-05-21,20260521-230148-97d5f8bd,PRJ-20260521-0005,"US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona",80,AST-20260521-020,"US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona","US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona",13401 W. Sweetwater Ave,General submarket monitoring,Unknown,Arizona,Arizona,General Residential,General Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,960 SF,General Asset Signal,General Asset Signal,Site acquired,Unknown,excluded,no clear development milestone,45,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona",REBusiness Online,https://rebusinessonline.com/us-merchants-buys-453960-sf-industrial-facility-in-surprise-arizona/,Low
