run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-05-29,20260529-230138-14a22af3,SQ-20260529-124,PRJ-20260529-0100,"Avison Young Negotiates $19.1M Sale of Apartment Building in Wethersfield, Connecticut",Other / Unknown,Unknown,"Acquisition - Other / Unknown - Avison Young Negotiates $19.1M Sale of Apartment Building in Wethersfield, Connecticut",General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-125,PRJ-20260529-0108,Builders Stay Cautious as Single-Family Permits Weaken,Other / Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-126,PRJ-20260529-0102,First Quarter 2026 Multifamily Construction Data,Other / Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-127,PRJ-20260529-0103,Fourth Quarter 2025 Multifamily Construction Data,Other / Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-128,PRJ-20260529-0110,Merchants Capital Provides $99M in Financing for Indiana Workforce Housing,Other / Unknown,Unknown,General Project Signal - Other / Unknown - Merchants Capital Provides $99M in Financing for Indiana Workforce Housing,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-129,PRJ-20260529-0104,Missing Middle Weakness,Other / Unknown,Unknown,Development Start - Other / Unknown - Missing Middle Weakness,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-130,PRJ-20260529-0111,Multifamily Absorption Rate Remains Below 50%,Other / Unknown,Unknown,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-131,PRJ-20260529-0101,Multifamily Community River Oaks Apartments in Norfolk Virginia Sells for $10M with Acquisition Financing,Other / Unknown,Unknown,Acquisition - Other / Unknown - Multifamily Community River Oaks Apartments in Norfolk Virginia Sells for $10M with Acquis...,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-132,PRJ-20260529-0107,NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Other / Unknown,Unknown,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-133,PRJ-20260529-0105,Overall Housing Starts Inch Lower in 2025,Other / Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-134,PRJ-20260529-0113,"Scion Group, Ares Management Corp. partner for $910M student housing buy",Other / Unknown,Unknown,"JV / Partnership - Other / Unknown - Scion Group, Ares Management Corp. partner for $910M student housing buy",General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-135,PRJ-20260529-0109,Scissor stairs may lower Washington multifamily building costs,Other / Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Scissor stairs may lower Washington multifamily building costs,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-136,PRJ-20260529-0106,Third Quarter 2025 Multifamily Construction Data,Other / Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,General Residential,50,23,65,60,12,42,Weak Signal,Speculative,High,Likely Noise,1,1,Needs Review,Single Source,Track only,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 100",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-042,PRJ-20260529-0035,"Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",California,Unknown,Unknown,Affordable Housing,45,23,60,60,52,37,Noise Risk,Weak,High,Likely Noise,1,1,Needs Review,Single Source,Deprioritize,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-044,PRJ-20260529-0023,"Covina Apartments Trade on In-Place Cash Flow, Rental Upside",California,Unknown,Unknown,Apartment,45,23,60,60,50,37,Noise Risk,Weak,High,Likely Noise,1,1,Needs Review,Single Source,Deprioritize,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-045,PRJ-20260529-0015,JBG SMITH Commences Office-to-Residential Conversion in National Landing,National,Unknown,Unknown,Office-to-Residential Conversion,45,23,60,60,50,37,Noise Risk,Weak,High,Likely Noise,1,1,Needs Review,Single Source,Deprioritize,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-053,PRJ-20260529-0001,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",New York,Unknown,Unknown,Mixed-Use Residential,45,23,60,60,48,37,Noise Risk,Weak,High,Likely Noise,1,1,Needs Review,Single Source,Deprioritize,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-055,PRJ-20260529-0030,Stout Management Company Selected to Manage Vegas View Flats Affordable Housing Community in North Las Vegas,Sun Belt,Unknown,Unknown,Affordable Housing,45,23,60,60,45,36,Noise Risk,Weak,High,Likely Noise,1,1,Needs Review,Single Source,Deprioritize,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
2026-05-29,20260529-230138-14a22af3,SQ-20260529-058,PRJ-20260529-0039,Aventon to Build 270-Unit Port Richey Rental Community,Florida,Unknown,Unknown,Apartment,45,23,60,60,38,35,Noise Risk,Weak,High,Likely Noise,1,1,Needs Review,Single Source,Deprioritize,"1 source file(s), 1 observation(s), latest stage Unknown Stage, identity confidence 80",single-source or thin source base; limited recurrence; limited specificity; false-positive risk needs review
