run_date,run_id,run_timestamp,entity_type,entity_name,signal_type,market_or_region,residential_sector,first_seen_date,last_seen_date,observation_count,current_run_signal_count,persistence_score,momentum_direction,signal_acceleration,recurring_signal_label,historical_importance_score,longitudinal_conviction_score,institutional_persistence_score,capital_flow_strength_score
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges Sale of 64-Unit Multifamily Property Waterview Apartments in L... -> Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges Sale of 64-Unit Multifamily Property Waterview Apartments in L...,Disposition / Seller,Other / Unknown,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Entitlement / Permitting - Other / Unknown - Completion nears for mixed-use building at 3557 S. Motor Ave. in Palms -> Entitlement / Permitting - Other / Unknown - Completion nears for mixed-use building at 3557 S. Motor Ave. in Palms,Entitlement / Permitting,Other / Unknown,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Lender / Debt Provider,JLL,Acquisition,Other / Unknown,General Residential,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,JV / Partnership - Other / Unknown - Affordable Senior Housing Community Southernside West Set to Break Ground in Greenvillen S... -> JV / Partnership - Other / Unknown - Affordable Senior Housing Community Southernside West Set to Break Ground in Greenvillen S...,JV / Partnership,Other / Unknown,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> Los Angeles,Pricing / Valuation Signal,Other / Unknown,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> Los Angeles,Development Activity,Other / Unknown,,2026-05-19,2026-05-19,7,1,73,Stable,0,Persistent,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> National,Development Activity,National,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> New York,Market Expansion,New York,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,New York -> New York,Market Expansion,New York,,2026-05-14,2026-05-14,10,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Operational / Property Management Tech - Texas - Crypto rewards eye renters who want to save for a down payment -> Texas,Market Expansion,Texas,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Sun Belt,Financing Risk,Sun Belt,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,59,70
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Sun Belt -> Sun Belt,Disposition / Seller,Sun Belt,,2026-05-14,2026-05-14,24,0,73,Weakening,0,Fading,52,65,79,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Developer Strategy Shift,Moderate,,,2026-05-14,2026-05-19,50,1,92,Stable,0,Persistent,51,76,68,58
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,General Residential,General residential market monitoring,New York,General Residential,2026-05-14,2026-05-19,31,1,91,Stable,0,Persistent,51,75,68,57
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"Development Start - Sun Belt - Struggling To Find Equity, Developers Pull Back On New Builds",Development Start,Sun Belt,Multifamily,2026-05-19,2026-05-19,7,1,76,Stable,0,Persistent,51,66,60,51
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"Office-to-Residential Conversion - Sun Belt - JLL Inks 70,000 SF of New Leases at Westside Paper Adaptive Reuse Development in Atlanta",Office-to-Residential Conversion,Sun Belt,Office-to-Residential Conversion,2026-05-19,2026-05-19,7,1,76,Stable,0,Persistent,51,66,60,51
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Student Housing,Campus-adjacent demand and partnership signal,None detected,Student Housing,2026-05-14,2026-05-19,9,1,76,Stable,0,Persistent,51,66,60,51
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - Other / Unknown - Walker & Dunlop Arranges Equity Syndication for Colorado Affordable Multifamily Community...,General Project Signal,Other / Unknown,Affordable Housing,2026-05-19,2026-05-19,7,1,74,Stable,0,Persistent,51,65,60,51
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,BTR / Build-to-Rent - Other / Unknown - JV Breaks Ground on South Carolina BTR Community -> BTR / Build-to-Rent - Other / Unknown - JV Breaks Ground on South Carolina BTR Community,Innovation / Construction Strategy,Other / Unknown,,2026-05-14,2026-05-18,6,0,69,Weakening,0,Fading,51,62,77,57
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,General Project Signal - Other / Unknown - DealPoint Merrill Obtains $55M for Mall Site Redevelopment -> General Project Signal - Other / Unknown - DealPoint Merrill Obtains $55M for Mall Site Redevelopment,Pricing / Valuation Signal,Other / Unknown,,2026-05-14,2026-05-18,6,0,69,Weakening,0,Fading,51,62,77,57
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,General Project Signal - Other / Unknown - San Fernando Valley Apartments Trade for $28M -> General Project Signal - Other / Unknown - San Fernando Valley Apartments Trade for $28M,Pricing / Valuation Signal,Other / Unknown,,2026-05-14,2026-05-18,6,0,69,Weakening,0,Fading,51,62,77,57
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Los Angeles -> Texas,Market Expansion,Texas,,2026-05-14,2026-05-18,6,0,69,Weakening,0,Fading,51,62,77,57
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,GP / Developer,Blackstone,General Project Signal,New York,General Residential,2026-05-14,2026-05-19,50,1,90,Stable,0,Persistent,50,74,68,57
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - New York - Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve...,General Project Signal,New York,General Residential,2026-05-14,2026-05-19,50,1,90,Stable,0,Persistent,50,74,68,57
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Development Start - Other / Unknown - Major Development Groundbreaking on Landmark Multifamily Mixed-Use Community The Piazza at...,Development Start,Other / Unknown,Mixed-Use Residential,2026-05-19,2026-05-19,7,1,73,Stable,0,Persistent,50,64,59,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,BTR / Build-to-Rent - National - Trump Pushes House To Pass Housing Bill With BTR Forced-Sale Provision,BTR / Build-to-Rent,National,BTR / Single-Family Rental,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,GP / Developer,Crescent Communities,JV / partnership,Sun Belt,Mixed-Use Residential,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,GP / Developer,Crescent Communities,JV / Partnership,Sun Belt,Mixed-Use Residential,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Development Start - National - Apartment Construction Starts Plummet To 15-Year Low,Development Start,National,Apartment,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"Disposition / Exit - National - Swedish Investor Selling 1,500-Unit Northern Virginia Portfolio",Disposition / Exit,National,Apartment,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Disposition / Exit - New York - NYC Tenant Unions Are Multiplying. Mayor Mamdani Is In Their Corner,Disposition / Exit,New York,Apartment,2026-05-14,2026-05-14,22,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges Sale of 64-Unit Multifamily Property Waterview Apartments in L...,Disposition / Exit,Other / Unknown,Affordable Housing,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Entitlement / Permitting - Other / Unknown - Completion nears for mixed-use building at 3557 S. Motor Ave. in Palms,Entitlement / Permitting,Other / Unknown,Affordable Housing,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - New York - Stagg Group Files Plans for 68 Apartments in Astoria,General Project Signal,New York,Apartment,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - Other / Unknown - 22 homes pitched for 1072 E. Villa St. in Pasadena,General Project Signal,Other / Unknown,Apartment,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - Sun Belt - Berkadia Arranges $37M Construction Bridge Loan for Waterfront Multifamily Community on Fl...,General Project Signal,Sun Belt,Multifamily,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,JV / Partnership - Other / Unknown - Affordable Senior Housing Community Southernside West Set to Break Ground in Greenvillen S...,JV / Partnership,Other / Unknown,Senior Housing,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,JV / Partnership - Sun Belt - Crescent Communities Started Work on Multifamily Mixed-Use Community NOVEL Richland Creek...,JV / Partnership,Sun Belt,Mixed-Use Residential,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Residential Sector,Mixed-Use Residential,Mixed-use development and placemaking signal,Sun Belt,Mixed-Use Residential,2026-05-14,2026-05-14,24,0,72,Weakening,0,Fading,50,63,58,50
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Relationship Edge,Construction Financing - Other / Unknown - Construction Financing’s Quiet Resurgence -> Construction Financing - Other / Unknown - Construction Financing’s Quiet Resurgence,Financing Relationship,Other / Unknown,,2026-05-18,2026-05-18,1,0,46,Weakening,0,Fading,50,48,66,67
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Sun Belt,Developer Strategy,Sun Belt,,2026-05-18,2026-05-19,8,1,87,Stable,0,Persistent,49,72,66,56
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Arizona,None detected,Arizona,,2026-05-14,2026-05-18,43,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Austin,None detected,Austin,,2026-05-14,2026-05-18,43,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Dallas,Institutional Flow,Dallas,,2026-05-18,2026-05-18,19,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Financing Stress,Very Strong,,,2026-05-18,2026-05-18,17,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Florida,Institutional Flow,Florida,,2026-05-18,2026-05-18,17,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Policy / Entitlement Watch,Moderate,,,2026-05-14,2026-05-18,43,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Selective Capital Re-entry,Strong,,,2026-05-14,2026-05-18,43,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Southeast,Developer Strategy,Southeast,,2026-05-14,2026-05-18,43,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Sun Belt,Institutional Flow,Sun Belt,,2026-05-18,2026-05-18,18,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Texas,Institutional Flow,Texas,,2026-05-18,2026-05-18,19,0,86,Weakening,0,Fading,49,71,66,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,BTR / Build-to-Rent - Other / Unknown - JV Breaks Ground on South Carolina BTR Community,BTR / Build-to-Rent,Other / Unknown,BTR / Single-Family Rental,2026-05-14,2026-05-18,6,0,68,Weakening,0,Fading,49,60,56,48
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Disposition / Exit - New York - Top 5 NYC Multifamily Building Sales—March 2026,Disposition / Exit,New York,Multifamily,2026-05-14,2026-05-18,6,0,68,Weakening,0,Fading,49,60,56,48
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - Other / Unknown - DealPoint Merrill Obtains $55M for Mall Site Redevelopment,General Project Signal,Other / Unknown,Mixed-Use Residential,2026-05-14,2026-05-18,6,0,68,Weakening,0,Fading,49,60,56,48
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - Other / Unknown - San Fernando Valley Apartments Trade for $28M,General Project Signal,Other / Unknown,Apartment,2026-05-14,2026-05-18,6,0,68,Weakening,0,Fading,49,60,56,48
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,General Project Signal - Texas - Texas State University Project Lands $116M for Construction,General Project Signal,Texas,Student Housing,2026-05-14,2026-05-18,6,0,68,Weakening,0,Fading,49,60,56,48
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Selective Capital Re-entry,Very Strong,,,2026-05-19,2026-05-19,7,1,83,Stable,0,Persistent,48,69,64,54
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Construction Financing - Other / Unknown - Construction Financing’s Quiet Resurgence,Construction Financing,Other / Unknown,Multifamily,2026-05-18,2026-05-18,1,0,46,Weakening,0,Fading,48,47,46,59
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Construction Cost Pressure,Not Detected,,,2026-05-14,2026-05-19,50,1,81,Stable,0,Persistent,47,67,63,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Dallas,None detected,Dallas,,2026-05-14,2026-05-19,31,1,80,Stable,0,Persistent,47,67,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Phoenix,None detected,Phoenix,,2026-05-14,2026-05-19,50,1,80,Stable,0,Persistent,47,67,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Policy / Entitlement Watch,Strong,,,2026-05-19,2026-05-19,7,1,80,Stable,0,Persistent,47,67,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Seattle,None detected,Seattle,,2026-05-14,2026-05-19,50,1,80,Stable,0,Persistent,47,67,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Southeast,Institutional Flow,Southeast,,2026-05-19,2026-05-19,7,1,80,Stable,0,Persistent,47,67,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Stable Monitoring Environment,Not Detected,,,2026-05-14,2026-05-19,50,1,80,Stable,0,Persistent,47,67,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Texas,None detected,Texas,,2026-05-14,2026-05-19,31,1,80,Stable,0,Persistent,47,67,62,53
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,"Acquisition - Sun Belt - 11North Acquires 285,497 SF Grocery-Anchored Retail Center in Altamonte Springs, Florida",Acquisition,Sun Belt,General Residential,2026-05-19,2026-05-19,7,1,78,Stable,0,Persistent,46,65,62,52
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Acquisition - Other / Unknown - Mapletree Pays $100M for 97-Acre Future Logistics Site in Central Jersey,Acquisition,Other / Unknown,General Residential,2026-05-14,2026-05-14,24,0,71,Weakening,0,Fading,44,60,58,49
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Disposition / Exit - Sun Belt - New homes make progress at 2540 Rosemead Boulevard in South El Monte,Disposition / Exit,Sun Belt,General Residential,2026-05-14,2026-05-14,24,0,71,Weakening,0,Fading,44,60,58,49
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,New York,Rent Growth / Demand,New York,,2026-05-14,2026-05-14,17,0,71,Weakening,0,Fading,44,60,58,49
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Operational / Property Management Tech - Texas - Crypto rewards eye renters who want to save for a down payment,Operational / Property Management Tech,Texas,General Residential,2026-05-14,2026-05-14,24,0,71,Weakening,0,Fading,44,60,58,49
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Regime,Supply Pressure,Strong,,,2026-05-14,2026-05-14,24,0,71,Weakening,0,Fading,44,60,58,49
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Deal / Project,Office-to-Residential Conversion - New York - Moinian Begins Manhattan Office-to-Residential Project,Office-to-Residential Conversion,New York,Affordable Housing,2026-05-14,2026-05-14,5,0,48,Weakening,0,Fading,42,46,46,40
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,New York,Financing Risk,New York,,2026-05-14,2026-05-14,2,0,34,Weakening,0,Fading,38,36,40,55
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,Florida,None detected,Florida,,2026-05-18,2026-05-18,2,0,48,Weakening,0,Fading,36,43,46,40
2026-05-19,20260519-101015-3b20d522,2026-05-19 10:10:15,Market / Region,New York,Developer Strategy,New York,,2026-05-14,2026-05-14,5,0,47,Weakening,0,Fading,35,42,46,40
