run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0037,BTR / Build-to-Rent - Sun Belt - Legacy MCS Completes Two Build-to-Rent Communities in Hutto Expanding Presence in Fast-Gro...,80,AST-20260526-064,BTR / Build-to-Rent - Sun Belt - Legacy MCS Completes Two Build-to-Rent Communities in Hutto Expanding Presence in Fast-Gro...,BTR / Build-to-Rent - Sun Belt - Legacy MCS Completes Two Build-to-Rent Communities in Hutto Expanding Presence in Fast-Gro...,Austin,General submarket monitoring,Austin,Sun Belt,Sun Belt,BTR / Single-Family Rental,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Completed / opened,completed,,,,BTR / Build-to-Rent,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,construction_delivery_watch,matched completed,57,23,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Legacy MCS Completes Two Build-to-Rent Communities in Hutto Expanding Presence in Fast-Growing Austin Metropolitan Area Corridor,Yield PRO,https://yieldpro.com/2026/05/cottonwood-creek-2/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0008,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,80,AST-20260526-020,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,1477 N. Jefferson St,General submarket monitoring,Anaheim,Los Angeles,California,General Residential,General Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,Refinancing / Recapitalization,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,excluded,excluded financing-only article: bridge loan,56,24,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,Connect CRE Orange County,https://www.connectcre.com/stories/anaheim-industrial-outdoor-storage-site-secured-bridge-loan/,Medium
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0137,Disposition / Exit - Texas - The Statesman at Horseshoe Bay Breaks Ground Introducing $108M Luxury Senior Living Commun...,80,AST-20260526-059,Disposition / Exit - Texas - The Statesman at Horseshoe Bay Breaks Ground Introducing $108M Luxury Senior Living Commun...,Disposition / Exit - Texas - The Statesman at Horseshoe Bay Breaks Ground Introducing $108M Luxury Senior Living Commun...,Texas,General submarket monitoring,Texas,Texas,Texas,Senior Housing,Senior Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Construction started,broke ground,,$108M; $108 million; $108m,,Disposition / Exit,Development Start,Existing asset sale,Under Construction,construction_delivery_watch,matched broke ground,56,20,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,The Statesman at Horseshoe Bay Breaks Ground Introducing $108M Luxury Senior Living Community to the Texas Hill Country,Yield PRO,https://yieldpro.com/2026/05/statesman-at-horseshoe-bay/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0071,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,80,AST-20260526-086,"Plans Increase For 1223 East 33rd Avenue in Fruitvale, Oakland","Plans Increase For 1223 East 33rd Avenue in Fruitvale, Oakland",Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,Other / Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,,General Asset Signal,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,56,14,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Plans Increase For 1223 East 33rd Avenue in Fruitvale, Oakland",SF YIMBY,https://sfyimby.com/2026/05/plans-increase-for-1223-east-33rd-avenue-in-fruitvale-oakland.html,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0077,Construction Financing - Sun Belt - Madison Realty Capital Originates $91.8M Construction Loan for Multifamily Project in Sout...,80,AST-20260526-055,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M,Miami,General submarket monitoring,Miami,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$65.5M; $65.5M; $65.5 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,excluded operating-asset disposition,55,30,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Grand Peaks Sells Miami-Area Apartments for $65.5M,Connect CRE South Florida,https://www.connectcre.com/stories/grand-peaks-sells-miami-area-apartments-for-65-5m/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0109,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",80,AST-20260526-073,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,in 2024,,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,55,30,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Shorter Apartment Construction Time in 2024,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/shorter-apartment-construction-time-in-2024/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0109,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",80,AST-20260526-080,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Completed / opened,completed,,,,General Project Signal,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,construction_delivery_watch,matched completed,55,22,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Multifamily Absorption Rate Remains Below 50%,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0036,"Acquisition - Sun Belt - Dominium Acquires Affordable Seniors Housing Community in Duluth, Georgia, Plans $9.9M Ren...",80,AST-20260526-066,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Atlanta,General submarket monitoring,Atlanta,Sun Belt,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,54,29,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Cambridge Properties Bringing New Life to Aging Charlotte Center,Connect CRE Charlotte,https://www.connectcre.com/stories/cambridge-properties-bringing-new-life-to-aging-center/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0111,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,80,AST-20260526-052,Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Phoenix,General submarket monitoring,Phoenix,Sun Belt,Sun Belt,General Residential,Unknown Residential,Unknown,Unknown,JLL,Unknown,Unknown,Completed / opened,completed,,$63.8M; $63.8M; $63.8 million,,Acquisition,Lease-Up / Delivery,Existing asset sale,Delivered / Lease-Up,construction_delivery_watch,matched completed,53,18,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Connect CRE Phoenix,https://www.connectcre.com/stories/us-merchants-picks-up-rail-ready-surprise-warehouse-for-63-8m/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0036,"Acquisition - Sun Belt - Dominium Acquires Affordable Seniors Housing Community in Duluth, Georgia, Plans $9.9M Ren...",80,AST-20260526-012,Insignia Pursuing Embassy Row Redevelopment,Insignia Pursuing Embassy Row Redevelopment,Atlanta,General submarket monitoring,Atlanta,Los Angeles,Sun Belt,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,300 square feet,General Asset Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,52,32,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Insignia Pursuing Embassy Row Redevelopment,Connect CRE Atlanta,https://www.connectcre.com/stories/insignia-pursuing-embassy-row-redevelopment/,Medium
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0109,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",80,AST-20260526-076,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,52,28,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Builders Stay Cautious as Single-Family Permits Weaken,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/builders-stay-cautious-as-single-family-permits-weaken/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0109,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",80,AST-20260526-077,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2025,,,,Development Start,Development Start,Unknown site control,Unknown,excluded,no clear development milestone,51,27,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0109,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",80,AST-20260526-078,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,in 2025,,,,Development Start,Development Start,Unknown site control,Unknown,excluded,no clear development milestone,51,27,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0109,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",80,AST-20260526-079,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2025,,,,Development Start,Development Start,Unknown site control,Unknown,excluded,no clear development milestone,51,27,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0139,Disposition / Exit - National - Scion and Ares Acquire $910M Multifamily Student Housing Portfolio from Harrison Street As...,80,AST-20260526-057,Disposition / Exit - National - Scion and Ares Acquire $910M Multifamily Student Housing Portfolio from Harrison Street As...,Disposition / Exit - National - Scion and Ares Acquire $910M Multifamily Student Housing Portfolio from Harrison Street As...,U.S.,University-adjacent,U.S.,National,Unknown,Student Housing,Student Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Completed / opened,completed,,$910M; $910; $910m,,Disposition / Exit,Lease-Up / Delivery,Existing asset sale,Delivered / Lease-Up,construction_delivery_watch,matched completed,51,23,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Scion and Ares Acquire $910M Multifamily Student Housing Portfolio from Harrison Street Asset Management,Yield PRO,https://yieldpro.com/2026/05/harrison-streetharrison-street/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0036,"Acquisition - Sun Belt - Dominium Acquires Affordable Seniors Housing Community in Duluth, Georgia, Plans $9.9M Ren...",80,AST-20260526-067,Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,Atlanta,University-adjacent,Atlanta,Sun Belt,Sun Belt,Student Housing,Student Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Refinancing,Refinancing / Recapitalization,Existing asset refinance,Unknown,excluded,excluded financing-only article: refinancing,49,47,Relevant to underwriting benchmark,"Review acquisition, financing, ownership, and comparable transaction details",Georgia Tech Student Housing Investors Ink Refi,Connect CRE Atlanta,https://www.connectcre.com/stories/georgia-tech-student-housing-investors-ink-refi/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0111,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,80,AST-20260526-016,NexMetro Debuts 229-Unit San Tan Valley BTR Community,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Phoenix,General submarket monitoring,Phoenix,Los Angeles,Sun Belt,BTR / Single-Family Rental,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,this quarter,,,22 acres,General Asset Signal,General Asset Signal,Land / parcel referenced,Unknown,construction_delivery_watch,matched opening,49,30,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,NexMetro Debuts 229-Unit San Tan Valley BTR Community,Connect CRE Phoenix,https://www.connectcre.com/stories/nexmetro-debuts-229-unit-san-tan-valley-btr-community/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0088,"JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",80,AST-20260526-081,"BTR / Build-to-Rent - National - House Passes BTR-Friendly Housing Bill, But Senate Fight Looms","BTR / Build-to-Rent - National - House Passes BTR-Friendly Housing Bill, But Senate Fight Looms",National,General submarket monitoring,National,National,Unknown,BTR / Single-Family Rental,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,BTR / Build-to-Rent,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,49,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"House Passes BTR-Friendly Housing Bill, But Senate Fight Looms",Bisnow,https://www.bisnow.com/national/news/build-to-rent/revised-housing-bill-clears-house-but-faces-senate-hurdle-134659,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0094,Acquisition - New York - AV Management Acquires Multifamily Property 73-75 Sullivan Street in SoHo Manhattan for $4...,80,AST-20260526-085,Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B Apartment REIT,Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B Apartment REIT,Other / Unknown,General submarket monitoring,Other / Unknown,New York,New York,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,General Asset Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,49,22,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Apartment REITs Equity Residential and AvalonBay Communities Inc Announced Merger for $52B Apartment REIT,Yield PRO,https://yieldpro.com/2026/05/52b-apartment-reit/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0109,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",80,AST-20260526-074,"Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments","Operational / Property Management Tech - Other / Unknown - Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,"110,000 Apartments",,,Operational / Property Management Tech,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,48,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Morgan Properties Hires Tech Czar To Deploy AI Across 110,000 Apartments",Bisnow,https://www.bisnow.com/philadelphia/news/multifamily/morgan-properties-ai-devang-patel-134680,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0070,"AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",80,AST-20260526-083,Multifamily starts forecasts mostly lower in May,Multifamily starts forecasts mostly lower in May,Los Angeles,General submarket monitoring,Los Angeles,National,National,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,in 2026,,,,General Asset Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,43,22,General monitoring,Monitor asset-level signal for repeated confirmation,Multifamily starts forecasts mostly lower in May,Yield PRO,https://yieldpro.com/2026/05/multifamily-starts-forecasts-mostly-lower-in-may/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0108,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",80,AST-20260526-009,"Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri","Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",Other / Unknown,General submarket monitoring,Unknown,Other / Unknown,Other / Unknown,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,,,732 square feet,General Asset Signal,General Asset Signal,Unknown site control,Unknown,excluded,no clear development milestone,41,33,General monitoring,Monitor asset-level signal for repeated confirmation,"Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",REBusiness Online,https://rebusinessonline.com/construction-begins-on-second-phase-of-luxury-apartment-project-in-blue-springs-missouri/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0109,"General Project Signal - Other / Unknown - Construction Begins on Second Phase of Luxury Apartment Project in Blue Springs, Missouri",80,AST-20260526-082,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Unknown,General submarket monitoring,Unknown,Other / Unknown,Unknown,Multifamily,Multifamily,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,excluded operating-asset disposition,40,26,General monitoring,Monitor asset-level signal for repeated confirmation,NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/nahb-hbgi-micro-markets-lone-bright-spot-for-single-family-building-in-fourth-quarter/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0051,StreetLights Residential Converting Vintage Charlotte Theater Site to Mixed-Use Multifamily Apartments and Retail Space,80,AST-20260526-011,StreetLights Residential Converting Vintage Charlotte Theater Site to Mixed-Use Multifamily Apartments and Retail Space,StreetLights Residential Converting Vintage Charlotte Theater Site to Mixed-Use Multifamily Apartments and Retail Space,Charlotte,Mixed-use corridor,Charlotte,Sun Belt,Sun Belt,Mixed-Use Residential,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,,000 square feet,General Asset Signal,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,excluded,no clear development milestone,40,24,General monitoring,Monitor asset-level signal for repeated confirmation,StreetLights Residential Converting Vintage Charlotte Theater Site to Mixed-Use Multifamily Apartments and Retail Space,Yield PRO,https://yieldpro.com/2026/05/the-manor/,Low
2026-05-26,20260526-060516-8f6cea4b,PRJ-20260526-0088,"JV / Partnership - National - Ares, Scion Launch JV With $910M Deal For Student Housing Portfolio",80,AST-20260526-075,"Disposition / Exit - National - CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb","Disposition / Exit - National - CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb",National,General submarket monitoring,National,National,Unknown,General Residential,Unknown Residential,Unknown,Unknown,CBRE,Unknown,Unknown,Unknown,No explicit timing reference,,,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,excluded operating-asset disposition,34,26,General monitoring,Monitor asset-level signal for repeated confirmation,"CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb",Bisnow,https://www.bisnow.com/national/news/capital-markets/cre-sales-fall-33-percent-reversing-first-quarter-momentum-debt-costs-climb-134663,Low
